EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
45669,2004,AMERICAN TRUCK BODIES,TRIPLE AXLE PUP DUMP,TRAILER - PUP DUMP,SDOT,13899,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,1ATCS54365L189055,TRAILER
7132,2000,HYSTER,H80XM,FORKLIFT - 8000 LB LIFT - LPG,SDOT,11050,2017-03-09T00:00:01.000,MURPHYS AUCTION,K005D03683X,FORKLIFT
80424,2005,FORD,EXPEDITION,SUV - FULL SIZE - 4WD,SFD,7556,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FMPU16506LA01664,SUV - LRG
64508,2006,FORD,F250,PICKUP - 4X4,SPU,13000,2017-08-04T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX21526ED68086,TRUCK - LIGHT
51616,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,2903.33,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N55W290677,SEDAN - SML
52234,2005,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPD,7400,2016-03-23T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U153083197,SEDAN - SML - HYBRID
54534,2005,CHEVROLET,EXPRESS,VAN CARGO,SPU,13000,2017-02-01T00:00:01.000,BIDADOO ONLINE AUCTION,1GCGG25V151227855,VAN
44636,2004,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,16300,2016-06-22T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSW31PX4ED47784,TRUCK - LIGHT
88307,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,900,2017-06-23T00:00:01.000,MURPHYS AUCTION,2W9MPH6178S044604,SCOOTER
89180,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2025,2016-02-03T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V88X148854,SEDAN - PATROL
73045,2007,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREW CAB 4X4,FAS,4950,2018-06-25T00:00:01.000,MURPHYS AUCTION,1GCDT19E478220752,TRUCK - LIGHT
34390,2017,FORD,C-MAX ENERGI PHEV,SEDAN COMPACT HYBRID,SPD,2460,2019-09-03T00:00:01.000,MURPHYS AUCTION,1FADP5EU8HL116519,SEDAN - SML - PHEV
74567,2007,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREW CAB 4X4,SPU,7900,2018-08-22T00:00:01.000,MURPHYS AUCTION,1GCDT13E078223107,TRUCK - LIGHT
59858,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,2025,2017-03-13T00:00:01.000,MURPHYS AUCTION,2FAFP71WX5X166378,SEDAN - PATROL
59854,2005,FORD,CROWN VICTORIA,SEDAN FULLSIZE,SPD,1522,2017-03-13T00:00:01.000,MURPHYS AUCTION,2FAFP71W05X166373,SEDAN - PATROL
63511,2006,DODGE,SPRINTER,CARGO VAN - SPRINTER,SDOT,16650,2018-02-28T00:00:01.000,BIDADOO ONLINE AUCTION,WDOPD144065969581,VAN
94702,2009,FORD,F250,PICKUP,SPU,10200,2019-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX21R39EA10454,TRUCK - LIGHT
64530,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,8455,2017-10-10T00:00:01.000,BIDADOO ONLINE AUCTION,1GCDT136368265407,TRUCK - LIGHT
84742,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPL,5200,2018-05-02T00:00:01.000,MURPHYS AUCTION,1FMCU49H58KA50552,SUV - MED - HYBRID
69872,2006,DODGE,CHARGER,FULLSIZE SEDAN,SPD,4000,2016-01-07T00:00:01.000,OTHER SURPLUS METHOD,2B3LA43H76H360035,SEDAN - PATROL
83959,2008,FORD,F250,PICKUP - CREW CAB,DPR,12900,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSW20588EA09266,TRUCK - LIGHT
30949,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,2920,2018-03-07T00:00:01.000,MURPHYS AUCTION,2W9MPH611AS044104,SCOOTER
88313,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,3650,2017-10-25T00:00:01.000,MURPHYS AUCTION,2W9MPH6148S044608,SCOOTER
73810,2007,FORD,RANGER,COMPACT PICKUP,DPR,5250,2017-06-23T00:00:01.000,MURPHYS AUCTION,1FTZR14U77PA90622,TRUCK - LIGHT
89194,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,2475,2019-05-02T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71VX8X173108,SEDAN - PATROL
61510,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,7185,2019-09-03T00:00:01.000,MURPHYS AUCTION,JTDKB22U463130451,SEDAN - SML - HYBRID
